#RIC,Date-Time,Type,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size,direction
GSK.L,2011-02-01T07:50:21.264512000Z,Quote,,,1196,16978,1061,41038,0
GSK.L,2011-02-01T07:50:21.264512000Z,Auction,1110,46764,1196,,1061,,0
GSK.L,2011-02-01T07:50:27.650562000Z,Quote,,,1196,16978,1061,48079,0
GSK.L,2011-02-01T07:50:27.650562000Z,Auction,1110,53805,1196,,1061,,0
GSK.L,2011-02-01T07:50:27.668653000Z,Quote,,,1196,18869,1061,48079,0
GSK.L,2011-02-01T07:50:40.633868000Z,Quote,,,1196,18869,1061,48764,0
GSK.L,2011-02-01T07:50:40.633868000Z,Auction,1110,54490,1196,,1061,,0
GSK.L,2011-02-01T07:51:00.730864000Z,Quote,,,1196,18869,1061,48813,0
GSK.L,2011-02-01T07:51:00.730864000Z,Auction,1110,54539,1196,,1061,,0
GSK.L,2011-02-01T07:51:00.730864000Z,Quote,,,1196,19119,1061,48813,0
GSK.L,2011-02-01T07:51:36.717474000Z,Auction,1110,57175,1196,,1061,,0
GSK.L,2011-02-01T07:51:41.316095000Z,Quote,,,1196,20718,1061,48813,0
GSK.L,2011-02-01T07:52:00.105606000Z,Quote,,,1196,25118,1061,48813,0
GSK.L,2011-02-01T07:52:02.228194000Z,Auction,1115,57175,1196,,1061,,0
GSK.L,2011-02-01T07:52:26.514780000Z,Quote,,,1196,25498,1061,48813,0
GSK.L,2011-02-01T07:52:37.652982000Z,Auction,1110,67251,1196,,1061,,0
GSK.L,2011-02-01T07:52:45.900578000Z,Auction,1115,57175,1196,,1061,,0
GSK.L,2011-02-01T07:53:01.273412000Z,Quote,,,1196,23899,1061,48813,0
GSK.L,2011-02-01T07:53:20.505624000Z,Auction,1110,67251,1196,,1061,,0
GSK.L,2011-02-01T07:53:21.294162000Z,Quote,,,1196,25886,1061,48813,0
GSK.L,2011-02-01T07:53:57.337436000Z,Auction,1110,77327,1196,,1061,,0
GSK.L,2011-02-01T07:54:00.090606000Z,Quote,,,1196,25886,1061,58889,0
GSK.L,2011-02-01T07:54:00.090606000Z,Auction,1110,87403,1196,,1061,,0
GSK.L,2011-02-01T07:54:01.304290000Z,Quote,,,1196,28001,1061,58889,0
GSK.L,2011-02-01T07:54:05.183085000Z,Quote,,,1196,28001,1061,61393,0
GSK.L,2011-02-01T07:54:05.183085000Z,Auction,1110,89907,1196,,1061,,0
GSK.L,2011-02-01T07:55:00.584917000Z,Quote,,,1196,31228,1061,61393,0
GSK.L,2011-02-01T07:55:05.172041000Z,Quote,,,1196,31889,1061,61393,0
GSK.L,2011-02-01T07:55:21.335414000Z,Quote,,,1196,31889,1061,70383,0
GSK.L,2011-02-01T07:55:21.335414000Z,Auction,1110,98897,1196,,1061,,0
GSK.L,2011-02-01T07:55:41.337614000Z,Quote,,,1196,33161,1061,70383,0
GSK.L,2011-02-01T07:55:54.104808000Z,Quote,,,1196,33161,1061,75421,0
GSK.L,2011-02-01T07:55:54.104808000Z,Auction,1110,103935,1196,,1061,,0
GSK.L,2011-02-01T07:56:30.821349000Z,Auction,1110,107965,1196,,1061,,0
GSK.L,2011-02-01T07:56:30.885943000Z,Quote,,,1196,33161,1061,66431,0
GSK.L,2011-02-01T07:56:30.885943000Z,Auction,1113.5,99324,1196,,1061,,0
GSK.L,2011-02-01T07:56:30.885943000Z,Quote,,,1196,33161,1061,76328,0
GSK.L,2011-02-01T07:56:30.885943000Z,Auction,1110,108872,1196,,1061,,0
GSK.L,2011-02-01T07:56:43.893868000Z,Quote,,,1196,33161,1061,86404,0
GSK.L,2011-02-01T07:56:43.893868000Z,Auction,1110,118948,1196,,1061,,0
GSK.L,2011-02-01T07:56:43.926264000Z,Quote,,,1196,33161,1061,76507,0
GSK.L,2011-02-01T07:56:43.926264000Z,Auction,1110,109051,1196,,1061,,0
GSK.L,2011-02-01T07:56:43.947728000Z,Quote,,,1196,33161,1061,87412,0
GSK.L,2011-02-01T07:56:43.947728000Z,Auction,1110,119956,1196,,1061,,0
GSK.L,2011-02-01T07:56:54.053397000Z,Quote,,,1196,48161,1061,87412,0
GSK.L,2011-02-01T07:57:08.019457000Z,Auction,1110,123986,1196,,1061,,0
GSK.L,2011-02-01T07:57:14.356529000Z,Auction,1115,124335,1196,,1061,,0
GSK.L,2011-02-01T07:57:24.115238000Z,Auction,1120,124335,1196,,1061,,0
GSK.L,2011-02-01T07:57:30.212355000Z,Quote,,,1196,48180,1061,87412,0
GSK.L,2011-02-01T07:57:41.123413000Z,Auction,1120,114259,1196,,1061,,0
GSK.L,2011-02-01T07:57:43.850227000Z,Auction,1120,104183,1196,,1061,,0
GSK.L,2011-02-01T07:57:43.882164000Z,Quote,,,1196,48180,1061,76507,0
GSK.L,2011-02-01T07:57:43.882164000Z,Auction,1120.5,93278,1196,,1061,,0
GSK.L,2011-02-01T07:57:43.914334000Z,Quote,,,1196,48180,1061,85834,0
GSK.L,2011-02-01T07:57:43.914334000Z,Auction,1120,102605,1196,,1061,,0
GSK.L,2011-02-01T07:58:00.782331000Z,Auction,1120.5,102605,1196,,1061,,0
GSK.L,2011-02-01T07:58:05.017690000Z,Auction,1122.5,102605,1196,,1061,,0
GSK.L,2011-02-01T07:58:05.357176000Z,Quote,,,1196,49828,1061,85834,0
GSK.L,2011-02-01T07:58:15.185373000Z,Quote,,,1196,49828,1061,86007,0
GSK.L,2011-02-01T07:58:15.185373000Z,Auction,1122.5,102778,1196,,1061,,0
GSK.L,2011-02-01T07:58:25.444377000Z,Auction,1125,102778,1196,,1061,,0
GSK.L,2011-02-01T07:59:28.516016000Z,Quote,,,1196,49828,1061,75931,0
GSK.L,2011-02-01T07:59:28.516016000Z,Auction,1125,92702,1196,,1061,,0
GSK.L,2011-02-01T07:59:28.550451000Z,Quote,,,1196,49828,1061,66604,0
GSK.L,2011-02-01T07:59:28.550451000Z,Auction,1126,83375,1196,,1061,,0
GSK.L,2011-02-01T07:59:28.579529000Z,Quote,,,1196,49828,1061,74941,0
GSK.L,2011-02-01T07:59:28.579529000Z,Auction,1125,91712,1196,,1061,,0
GSK.L,2011-02-01T07:59:31.014909000Z,Auction,1125,93341,1196,,1061,,0
GSK.L,2011-02-01T07:59:31.583284000Z,Quote,,,1196,49828,1061,75141,0
GSK.L,2011-02-01T07:59:31.583284000Z,Auction,1125,93541,1196,,1061,,0
GSK.L,2011-02-01T07:59:34.086257000Z,Auction,1125.5,93541,1196,,1061,,0
GSK.L,2011-02-01T07:59:41.304703000Z,Quote,,,1196,48556,1061,75141,0
GSK.L,2011-02-01T07:59:41.648742000Z,Auction,1125.5,91912,1196,,1061,,0
GSK.L,2011-02-01T07:59:45.299956000Z,Auction,1126,91912,1196,,1061,,0
GSK.L,2011-02-01T07:59:45.569392000Z,Auction,1125.5,91912,1196,,1061,,0
GSK.L,2011-02-01T07:59:50.220975000Z,Auction,1126,91912,1196,,1061,,0
GSK.L,2011-02-01T07:59:50.296278000Z,Auction,1126,94477,1196,,1061,,0
GSK.L,2011-02-01T07:59:50.308991000Z,Auction,1126,96587,1196,,1061,,0
GSK.L,2011-02-01T07:59:50.876016000Z,Auction,1125.5,96587,1196,,1061,,0
GSK.L,2011-02-01T07:59:53.884096000Z,Auction,1126,96587,1196,,1061,,0
GSK.L,2011-02-01T07:59:53.938105000Z,Auction,1126.5,97918,1196,,1061,,0
GSK.L,2011-02-01T07:59:55.237362000Z,Auction,1127.5,98244,1196,,1061,,0
GSK.L,2011-02-01T07:59:57.801797000Z,Quote,,,1196,49828,1061,75141,0
GSK.L,2011-02-01T07:59:59.174258000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.235137000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.253174000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.359596000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.365400000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.365400000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.529029000Z,Quote,,,1196,50085,1061,75141,0
GSK.L,2011-02-01T08:00:00.529029000Z,Auction,1129,98420,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.546131000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.546131000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.593639000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.880775000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.916920000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:00.916920000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.227223000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.240989000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.240989000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.240989000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.243477000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.279031000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.350013000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.426676000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.426676000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.426676000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.472693000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.541888000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.541888000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.541888000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.595599000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.664388000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.664388000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.664388000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.724367000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.752365000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.752365000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.752365000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.821407000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.917751000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.917751000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.917751000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:01.958667000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.001051000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.023540000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.023540000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.099794000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.200628000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.200628000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.200628000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.268716000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.304569000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.304569000Z,Auction,1128,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.314291000Z,Auction,1128.5,98244,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.374345000Z,Auction,1129,98420,1196,,1061,,0
GSK.L,2011-02-01T08:00:02.385578000Z,Auction,1129.5,98420,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.306297000Z,Auction,1130.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.306297000Z,Auction,1131,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.306297000Z,Auction,1131.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.306297000Z,Auction,1131,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.306297000Z,Auction,1131.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.306297000Z,Auction,1132,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.360335000Z,Auction,1131.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.360335000Z,Auction,1130.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.360335000Z,Auction,1131,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.360335000Z,Auction,1131.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.480629000Z,Auction,1132,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.486128000Z,Auction,1131,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.520248000Z,Auction,1131.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.555577000Z,Auction,1131,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.555577000Z,Auction,1131.5,98920,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.615321000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.649032000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.649032000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.649032000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.672587000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.672587000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.726728000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.726728000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.730752000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.832795000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.832795000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.832795000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.853830000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.857302000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.860290000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.860290000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.912696000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.943176000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.943176000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.943176000Z,Auction,1131.5,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:05.976870000Z,Auction,1131,100549,1196,,1061,,0
GSK.L,2011-02-01T08:00:09.059176000Z,Trade,1131,100549,1196,,1061,,1
GSK.L,2011-02-01T08:00:09.059176000Z,Quote,,,1131,4898,1134,2750,0
GSK.L,2011-02-01T08:00:09.059176000Z,Quote,,,1130.5,8060,1134,2750,0
GSK.L,2011-02-01T08:00:09.135245000Z,Quote,,,1130.5,8060,1134,2887,0
GSK.L,2011-02-01T08:00:10.352881000Z,Quote,,,1130.5,8888,1134,2887,0
GSK.L,2011-02-01T08:00:10.414817000Z,Quote,,,1130.5,8888,1134,4081,0
GSK.L,2011-02-01T08:00:10.583225000Z,Quote,,,1130.5,9497,1134,4081,0
GSK.L,2011-02-01T08:00:12.523715000Z,Quote,,,1130.5,9497,1133.5,480,0
GSK.L,2011-02-01T08:00:12.574450000Z,Quote,,,1131,260,1133.5,480,0
GSK.L,2011-02-01T08:00:12.810314000Z,Quote,,,1132.5,462,1133.5,480,0
GSK.L,2011-02-01T08:00:12.810314000Z,Quote,,,1132.5,924,1133.5,480,0
GSK.L,2011-02-01T08:00:15.171723000Z,Trade,1132.5,462,1132.5,,1133.5,,-1
GSK.L,2011-02-01T08:00:15.171723000Z,Trade,1132.5,462,1132.5,,1133.5,,-1
GSK.L,2011-02-01T08:00:15.171723000Z,Quote,,,1131,260,1133.5,480,0
GSK.L,2011-02-01T08:00:15.171723000Z,Quote,,,1131,684,1133.5,480,0
GSK.L,2011-02-01T08:00:15.171723000Z,Quote,,,1131,1108,1133.5,480,0
GSK.L,2011-02-01T08:00:15.171723000Z,Quote,,,1131,1520,1133.5,480,0
GSK.L,2011-02-01T08:00:15.171723000Z,Quote,,,1131,1096,1133.5,480,0
GSK.L,2011-02-01T08:00:15.215664000Z,Quote,,,1131,672,1133.5,480,0
GSK.L,2011-02-01T08:00:15.215664000Z,Quote,,,1131,260,1133.5,480,0
GSK.L,2011-02-01T08:00:15.215664000Z,Quote,,,1131,260,1133.5,1241,0
GSK.L,2011-02-01T08:00:15.223623000Z,Trade,1131,260,1131,,1133.5,,-1
GSK.L,2011-02-01T08:00:15.228158000Z,Quote,,,1130.5,8888,1131,1067,0
GSK.L,2011-02-01T08:00:15.249775000Z,Trade,1131,1067,1130.5,,1131,,1
GSK.L,2011-02-01T08:00:15.249775000Z,Quote,,,1130.5,8888,1133.5,1241,0
GSK.L,2011-02-01T08:00:15.249775000Z,Quote,,,1130.5,8888,1133.5,1648,0
GSK.L,2011-02-01T08:00:15.249775000Z,Quote,,,1130.5,8888,1133.5,2054,0
GSK.L,2011-02-01T08:00:15.249775000Z,Quote,,,1130.5,8888,1133.5,2500,0
GSK.L,2011-02-01T08:00:15.255697000Z,Quote,,,1130.5,8888,1133.5,2093,0
GSK.L,2011-02-01T08:00:15.255697000Z,Quote,,,1130.5,8888,1133.5,1687,0
GSK.L,2011-02-01T08:00:15.255697000Z,Quote,,,1130.5,8888,1133.5,1241,0
GSK.L,2011-02-01T08:00:16.559574000Z,Quote,,,1130.5,9312,1133.5,1241,0
GSK.L,2011-02-01T08:00:16.656734000Z,Quote,,,1130.5,9312,1133.5,9241,0
GSK.L,2011-02-01T08:00:18.310586000Z,Quote,,,1130.5,9312,1131,151,0
GSK.L,2011-02-01T08:00:18.310586000Z,Trade,1131,151,1130.5,,1131,,1
GSK.L,2011-02-01T08:00:18.310586000Z,Quote,,,1130.5,9312,1133.5,9241,0
GSK.L,2011-02-01T08:00:18.328031000Z,Quote,,,1130.5,8888,1133.5,9241,0
GSK.L,2011-02-01T08:00:21.148196000Z,Quote,,,1131,828,1133.5,9241,0
GSK.L,2011-02-01T08:00:23.066832000Z,Quote,,,1131,828,1133,900,0
GSK.L,2011-02-01T08:00:26.726913000Z,Quote,,,1131,828,1133,5900,0
GSK.L,2011-02-01T08:00:27.010705000Z,Quote,,,1131,1428,1133,5900,0
GSK.L,2011-02-01T08:00:27.045549000Z,Quote,,,1131,1428,1133,5000,0
GSK.L,2011-02-01T08:00:27.280915000Z,Quote,,,1131,1428,1133,7208,0
GSK.L,2011-02-01T08:00:30.482868000Z,Quote,,,1131,927,1133,7208,0
GSK.L,2011-02-01T08:00:30.540971000Z,Trade,1133,5000,1131,,1133,,1
GSK.L,2011-02-01T08:00:30.540971000Z,Trade,1133,2208,1131,,1133,,1
GSK.L,2011-02-01T08:00:30.540971000Z,Quote,,,1133,398,1133.5,9241,0
GSK.L,2011-02-01T08:00:30.540971000Z,Trade,1133,398,1133,,1133.5,,-1
GSK.L,2011-02-01T08:00:30.540971000Z,Quote,,,1131,927,1133.5,9241,0
GSK.L,2011-02-01T08:00:30.540971000Z,Quote,,,1133,7208,1133.5,9241,0
GSK.L,2011-02-01T08:00:30.543575000Z,Trade,1133,398,1133,,1133.5,,-1
GSK.L,2011-02-01T08:00:30.543575000Z,Quote,,,1133,6810,1133.5,9241,0
GSK.L,2011-02-01T08:00:30.593733000Z,Trade,1133.5,155,1133,,1133.5,,1
GSK.L,2011-02-01T08:00:30.593733000Z,Quote,,,1133,6810,1133.5,9086,0
GSK.L,2011-02-01T08:00:30.593733000Z,Trade,1133.5,325,1133,,1133.5,,1
GSK.L,2011-02-01T08:00:30.593733000Z,Trade,1133.5,175,1133,,1133.5,,1
GSK.L,2011-02-01T08:00:30.593733000Z,Quote,,,1133,6810,1133.5,8586,0
GSK.L,2011-02-01T08:00:30.596671000Z,Trade,1133.5,586,1133,,1133.5,,1
GSK.L,2011-02-01T08:00:30.596671000Z,Trade,1133.5,519,1133,,1133.5,,1
GSK.L,2011-02-01T08:00:30.596671000Z,Quote,,,1133,6810,1133.5,7481,0
GSK.L,2011-02-01T08:00:30.596671000Z,Quote,,,1133,6810,1133.5,5481,0
GSK.L,2011-02-01T08:00:30.596671000Z,Trade,1133.5,2000,1133,,1133.5,,1
GSK.L,2011-02-01T08:00:30.596671000Z,Quote,,,1133,6810,1133.5,5381,0
GSK.L,2011-02-01T08:00:30.604896000Z,Trade,1133.5,100,1133,,1133.5,,1
GSK.L,2011-02-01T08:00:30.657258000Z,Quote,,,1133,6810,1133.5,5712,0
GSK.L,2011-02-01T08:00:30.679247000Z,Trade,1133,605,1133,,1133.5,,-1
GSK.L,2011-02-01T08:00:30.679247000Z,Quote,,,1133,6205,1133.5,5712,0
GSK.L,2011-02-01T08:00:31.465815000Z,Quote,,,1132,500,1133.5,5712,0
GSK.L,2011-02-01T08:00:31.475408000Z,Quote,,,1132,722,1133.5,5712,0
GSK.L,2011-02-01T08:00:31.475408000Z,Quote,,,1132,1921,1133.5,5712,0
GSK.L,2011-02-01T08:00:32.152354000Z,Quote,,,1132,1921,1133.5,6580,0
GSK.L,2011-02-01T08:00:32.196490000Z,Quote,,,1133,828,1133.5,6580,0
GSK.L,2011-02-01T08:00:35.052844000Z,Trade,1133,828,1133,,1133.5,,-1
GSK.L,2011-02-01T08:00:35.052844000Z,Quote,,,1132,1921,1133.5,6580,0
GSK.L,2011-02-01T08:00:35.468799000Z,Trade,1133.5,5381,1132,,1133.5,,1
GSK.L,2011-02-01T08:00:35.468799000Z,Trade,1133.5,331,1132,,1133.5,,1
GSK.L,2011-02-01T08:00:35.468799000Z,Trade,1133.5,868,1132,,1133.5,,1
GSK.L,2011-02-01T08:00:35.468799000Z,Quote,,,1132,1921,1134,5137,0
GSK.L,2011-02-01T08:00:35.473341000Z,Quote,,,1132,1699,1134,5137,0
GSK.L,2011-02-01T08:00:35.505920000Z,Quote,,,1132,1699,1133.5,740,0
GSK.L,2011-02-01T08:00:36.105646000Z,Trade,1132,500,1132,,1133.5,,-1
GSK.L,2011-02-01T08:00:36.105646000Z,Trade,1132,268,1132,,1133.5,,-1
GSK.L,2011-02-01T08:00:36.105646000Z,Quote,,,1132,931,1133.5,740,0
GSK.L,2011-02-01T08:00:36.105646000Z,Quote,,,1132,1431,1133.5,740,0
GSK.L,2011-02-01T08:00:36.105646000Z,Quote,,,1132,931,1133.5,740,0
GSK.L,2011-02-01T08:00:36.105646000Z,Quote,,,1131.5,9,1133.5,740,0
GSK.L,2011-02-01T08:00:36.105646000Z,Quote,,,1133,964,1133.5,740,0
GSK.L,2011-02-01T08:00:36.108279000Z,Quote,,,1133,964,1133.5,4026,0
GSK.L,2011-02-01T08:00:36.108279000Z,Trade,1133,964,1133,,1133.5,,-1
GSK.L,2011-02-01T08:00:36.119734000Z,Quote,,,1131.5,9,1133.5,4026,0
GSK.L,2011-02-01T08:00:36.119734000Z,Quote,,,1131.5,9,1133.5,740,0
GSK.L,2011-02-01T08:00:36.119734000Z,Quote,,,1131.5,466,1133.5,740,0
GSK.L,2011-02-01T08:00:36.119734000Z,Quote,,,1131.5,933,1133.5,740,0
GSK.L,2011-02-01T08:00:36.146909000Z,Quote,,,1131.5,933,1133.5,4026,0
GSK.L,2011-02-01T08:00:36.148691000Z,Quote,,,1131.5,476,1133.5,4026,0
GSK.L,2011-02-01T08:00:36.148691000Z,Quote,,,1131.5,476,1133.5,740,0
GSK.L,2011-02-01T08:00:36.148691000Z,Quote,,,1131.5,9,1133.5,740,0
GSK.L,2011-02-01T08:00:36.148691000Z,Quote,,,1131.5,9,1133.5,4026,0
GSK.L,2011-02-01T08:00:36.612961000Z,Quote,,,1131.5,9,1133.5,4273,0
GSK.L,2011-02-01T08:00:36.612961000Z,Quote,,,1131.5,9,1133.5,987,0
GSK.L,2011-02-01T08:00:36.967235000Z,Quote,,,1131.5,9,1133.5,740,0
GSK.L,2011-02-01T08:00:36.975810000Z,Quote,,,1131.5,9,1133.5,4026,0
GSK.L,2011-02-01T08:00:38.304528000Z,Quote,,,1131.5,518,1133.5,4026,0
GSK.L,2011-02-01T08:00:38.342315000Z,Quote,,,1131.5,518,1133.5,740,0
GSK.L,2011-02-01T08:00:39.156725000Z,Quote,,,1131.5,1101,1133.5,740,0
GSK.L,2011-02-01T08:00:39.552093000Z,Trade,1133.082,865,1131.5,,1133.5,,1
GSK.L,2011-02-01T08:00:43.106651000Z,Quote,,,1131.5,1101,1133,2500,0
GSK.L,2011-02-01T08:00:43.410999000Z,Quote,,,1131.5,1101,1133,1399,0
GSK.L,2011-02-01T08:00:43.410999000Z,Trade,1133,1101,1131.5,,1133,,1
GSK.L,2011-02-01T08:00:43.432398000Z,Trade,1133,1399,1131.5,,1133,,1
GSK.L,2011-02-01T08:00:43.432398000Z,Quote,,,1131.5,1101,1133.5,740,0
GSK.L,2011-02-01T08:00:48.270922000Z,Quote,,,1131.5,1101,1133.5,3240,0
GSK.L,2011-02-01T08:00:48.288274000Z,Quote,,,1131.5,2843,1133.5,3240,0
GSK.L,2011-02-01T08:00:52.396195000Z,Quote,,,1132,305,1133.5,3240,0
GSK.L,2011-02-01T08:00:54.234293000Z,Quote,,,1132,305,1133.5,5448,0
GSK.L,2011-02-01T08:01:00.094517000Z,Trade,1133.5,740,1132,,1133.5,,1
GSK.L,2011-02-01T08:01:00.095519000Z,Trade,1133.5,2500,1132,,1133.5,,1
GSK.L,2011-02-01T08:01:00.095519000Z,Trade,1133.5,2208,1132,,1133.5,,1
GSK.L,2011-02-01T08:01:00.095519000Z,Quote,,,1132,305,1134,5000,0
GSK.L,2011-02-01T08:01:00.248490000Z,Quote,,,1132,305,1133.5,604,0
GSK.L,2011-02-01T08:01:00.617070000Z,Trade,1133.5,604,1132,,1133.5,,1
GSK.L,2011-02-01T08:01:00.617070000Z,Quote,,,1132,305,1134,5000,0
GSK.L,2011-02-01T08:01:00.687117000Z,Quote,,,1132,305,1134,5750,0
GSK.L,2011-02-01T08:01:00.736803000Z,Quote,,,1132,489,1134,5750,0
GSK.L,2011-02-01T08:01:01.212002000Z,Quote,,,1132,489,1134,5913,0
GSK.L,2011-02-01T08:01:01.225181000Z,Quote,,,1132,2125,1134,5913,0
GSK.L,2011-02-01T08:01:01.495731000Z,Quote,,,1132,2812,1134,5913,0
GSK.L,2011-02-01T08:01:02.257605000Z,Trade,1134,4811,1132,,1134,,1
GSK.L,2011-02-01T08:01:02.257605000Z,Quote,,,1132,2812,1134,1102,0
